timestamp,cmdb_id,kpi_name,value
1647631620,node-5.frontend-1,container_cpu_cfs_periods,111.5
1647631680,node-5.frontend-1,container_cpu_cfs_periods,90.5
1647631740,node-5.frontend-1,container_cpu_cfs_periods,100.5
1647631800,node-5.frontend-1,container_cpu_cfs_periods,64.0
1647631860,node-5.frontend-1,container_cpu_cfs_periods,86.66666666674428
1647631920,node-5.frontend-1,container_cpu_cfs_periods,121.33333333325572
1647631980,node-5.frontend-1,container_cpu_cfs_periods,100.5
1647632040,node-5.frontend-1,container_cpu_cfs_periods,89.5
1647632100,node-5.frontend-1,container_cpu_cfs_periods,73.0
1647632160,node-5.frontend-1,container_cpu_cfs_periods,85.33333333325572
1647632220,node-5.frontend-1,container_cpu_cfs_periods,132.16666666674428
1647632280,node-5.frontend-1,container_cpu_cfs_periods,75.5
1647632340,node-5.frontend-1,container_cpu_cfs_periods,67.0
1647632400,node-5.frontend-1,container_cpu_cfs_periods,64.0
1647632460,node-5.frontend-1,container_cpu_cfs_periods,100.33333333325572
1647632520,node-5.frontend-1,container_cpu_cfs_periods,119.66666666674428
1647632580,node-5.frontend-1,container_cpu_cfs_periods,88.66666666674428
1647632640,node-5.frontend-1,container_cpu_cfs_periods,119.33333333325572
1647632700,node-5.frontend-1,container_cpu_cfs_periods,85.5
1647632760,node-5.frontend-1,container_cpu_cfs_periods,73.5
1647632820,node-5.frontend-1,container_cpu_cfs_periods,80.0
1647632880,node-5.frontend-1,container_cpu_cfs_periods,146.0
1647632940,node-5.frontend-1,container_cpu_cfs_periods,111.0
1647633000,node-5.frontend-1,container_cpu_cfs_periods,93.5
1647633060,node-5.frontend-1,container_cpu_cfs_periods,101.5
1647633120,node-5.frontend-1,container_cpu_cfs_periods,55.0
1647633180,node-5.frontend-1,container_cpu_cfs_periods,54.0
1647633240,node-5.frontend-1,container_cpu_cfs_periods,108.66666666674428
1647633300,node-5.frontend-1,container_cpu_cfs_periods,96.83333333325572
1647633360,node-5.frontend-1,container_cpu_cfs_periods,97.0
1647633420,node-5.frontend-1,container_cpu_cfs_periods,100.0
1647633480,node-5.frontend-1,container_cpu_cfs_periods,81.0
1647633540,node-5.frontend-1,container_cpu_cfs_periods,81.5
1647630000,node-6.checkoutservice-0,container_cpu_cfs_periods,4.0
1647630060,node-6.checkoutservice-0,container_cpu_cfs_periods,4.0
1647630120,node-6.checkoutservice-0,container_cpu_cfs_periods,13.0
1647630180,node-6.checkoutservice-0,container_cpu_cfs_periods,4.0
1647630240,node-6.checkoutservice-0,container_cpu_cfs_periods,16.0
1647630300,node-6.checkoutservice-0,container_cpu_cfs_periods,3.5
1647630360,node-6.checkoutservice-0,container_cpu_cfs_periods,9.5
1647630420,node-6.checkoutservice-0,container_cpu_cfs_periods,6.5
1647630480,node-6.checkoutservice-0,container_cpu_cfs_periods,7.0
1647630540,node-6.checkoutservice-0,container_cpu_cfs_periods,11.5
1647630600,node-6.checkoutservice-0,container_cpu_cfs_periods,9.5
1647630660,node-6.checkoutservice-0,container_cpu_cfs_periods,6.5
1647630720,node-6.checkoutservice-0,container_cpu_cfs_periods,6.0
1647630780,node-6.checkoutservice-0,container_cpu_cfs_periods,5.0
1647630840,node-6.checkoutservice-0,container_cpu_cfs_periods,8.5
1647630900,node-6.checkoutservice-0,container_cpu_cfs_periods,12.5
1647630960,node-6.checkoutservice-0,container_cpu_cfs_periods,9.0
1647631020,node-6.checkoutservice-0,container_cpu_cfs_periods,9.0
1647631080,node-6.checkoutservice-0,container_cpu_cfs_periods,7.5
1647631140,node-6.checkoutservice-0,container_cpu_cfs_periods,6.5
1647631200,node-6.checkoutservice-0,container_cpu_cfs_periods,9.5
1647631260,node-6.checkoutservice-0,container_cpu_cfs_periods,8.5
1647631320,node-6.checkoutservice-0,container_cpu_cfs_periods,13.0
1647631380,node-6.checkoutservice-0,container_cpu_cfs_periods,5.0
1647631440,node-6.checkoutservice-0,container_cpu_cfs_periods,17.0
1647631500,node-6.checkoutservice-0,container_cpu_cfs_periods,4.0
1647631560,node-6.checkoutservice-0,container_cpu_cfs_periods,11.0
1647631620,node-6.checkoutservice-0,container_cpu_cfs_periods,5.0
1647631680,node-6.checkoutservice-0,container_cpu_cfs_periods,10.0
1647631740,node-6.checkoutservice-0,container_cpu_cfs_periods,6.5
1647631800,node-6.checkoutservice-0,container_cpu_cfs_periods,10.5
1647631860,node-6.checkoutservice-0,container_cpu_cfs_periods,11.0
1647631920,node-6.checkoutservice-0,container_cpu_cfs_periods,4.5
1647631980,node-6.checkoutservice-0,container_cpu_cfs_periods,15.5
1647632040,node-6.checkoutservice-0,container_cpu_cfs_periods,4.0
1647632100,node-6.checkoutservice-0,container_cpu_cfs_periods,11.5
1647632160,node-6.checkoutservice-0,container_cpu_cfs_periods,7.5
1647632220,node-6.checkoutservice-0,container_cpu_cfs_periods,3.5
1647632280,node-6.checkoutservice-0,container_cpu_cfs_periods,7.5
1647632340,node-6.checkoutservice-0,container_cpu_cfs_periods,7.0
1647632400,node-6.checkoutservice-0,container_cpu_cfs_periods,6.0
1647632460,node-6.checkoutservice-0,container_cpu_cfs_periods,11.0
1647632520,node-6.checkoutservice-0,container_cpu_cfs_periods,4.5
1647632580,node-6.checkoutservice-0,container_cpu_cfs_periods,9.0
1647632640,node-6.checkoutservice-0,container_cpu_cfs_periods,8.0
1647632700,node-6.checkoutservice-0,container_cpu_cfs_periods,5.5
1647632760,node-6.checkoutservice-0,container_cpu_cfs_periods,13.0
1647632820,node-6.checkoutservice-0,container_cpu_cfs_periods,4.5
1647632880,node-6.checkoutservice-0,container_cpu_cfs_periods,10.0
1647632940,node-6.checkoutservice-0,container_cpu_cfs_periods,7.5
1647633000,node-6.checkoutservice-0,container_cpu_cfs_periods,7.0
1647633060,node-6.checkoutservice-0,container_cpu_cfs_periods,7.0
1647633120,node-6.checkoutservice-0,container_cpu_cfs_periods,6.5
1647633180,node-6.checkoutservice-0,container_cpu_cfs_periods,7.0
1647633240,node-6.checkoutservice-0,container_cpu_cfs_periods,11.0
1647633300,node-6.checkoutservice-0,container_cpu_cfs_periods,7.5
1647633360,node-6.checkoutservice-0,container_cpu_cfs_periods,10.0
1647633420,node-6.checkoutservice-0,container_cpu_cfs_periods,8.0
1647633480,node-6.checkoutservice-0,container_cpu_cfs_periods,9.0
1647633540,node-6.checkoutservice-0,container_cpu_cfs_periods,9.0
1647630000,node-6.checkoutservice-1,container_cpu_cfs_periods,14.5
1647630060,node-6.checkoutservice-1,container_cpu_cfs_periods,14.5
1647630120,node-6.checkoutservice-1,container_cpu_cfs_periods,4.5
1647630180,node-6.checkoutservice-1,container_cpu_cfs_periods,10.5
1647630240,node-6.checkoutservice-1,container_cpu_cfs_periods,5.0
1647630300,node-6.checkoutservice-1,container_cpu_cfs_periods,9.5
1647630360,node-6.checkoutservice-1,container_cpu_cfs_periods,3.0
1647630420,node-6.checkoutservice-1,container_cpu_cfs_periods,13.0
1647630480,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647630540,node-6.checkoutservice-1,container_cpu_cfs_periods,5.5
1647630600,node-6.checkoutservice-1,container_cpu_cfs_periods,4.5
1647630660,node-6.checkoutservice-1,container_cpu_cfs_periods,8.0
1647630720,node-6.checkoutservice-1,container_cpu_cfs_periods,5.5
1647630780,node-6.checkoutservice-1,container_cpu_cfs_periods,5.5
1647630840,node-6.checkoutservice-1,container_cpu_cfs_periods,5.5
1647630900,node-6.checkoutservice-1,container_cpu_cfs_periods,10.5
1647630960,node-6.checkoutservice-1,container_cpu_cfs_periods,7.5
1647631020,node-6.checkoutservice-1,container_cpu_cfs_periods,13.0
1647631080,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647631140,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647631200,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647631260,node-6.checkoutservice-1,container_cpu_cfs_periods,13.5
1647631320,node-6.checkoutservice-1,container_cpu_cfs_periods,7.5
1647631380,node-6.checkoutservice-1,container_cpu_cfs_periods,5.5
1647631440,node-6.checkoutservice-1,container_cpu_cfs_periods,6.0
1647631500,node-6.checkoutservice-1,container_cpu_cfs_periods,5.0
1647631560,node-6.checkoutservice-1,container_cpu_cfs_periods,6.0
1647631620,node-6.checkoutservice-1,container_cpu_cfs_periods,6.5
1647631680,node-6.checkoutservice-1,container_cpu_cfs_periods,10.5
1647631740,node-6.checkoutservice-1,container_cpu_cfs_periods,10.0
1647631800,node-6.checkoutservice-1,container_cpu_cfs_periods,6.0
1647631860,node-6.checkoutservice-1,container_cpu_cfs_periods,6.0
1647631920,node-6.checkoutservice-1,container_cpu_cfs_periods,9.0
1647631980,node-6.checkoutservice-1,container_cpu_cfs_periods,7.5
1647632040,node-6.checkoutservice-1,container_cpu_cfs_periods,9.5
1647632100,node-6.checkoutservice-1,container_cpu_cfs_periods,4.0
1647632160,node-6.checkoutservice-1,container_cpu_cfs_periods,11.0
1647632220,node-6.checkoutservice-1,container_cpu_cfs_periods,5.5
1647632280,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647632340,node-6.checkoutservice-1,container_cpu_cfs_periods,4.0
1647632400,node-6.checkoutservice-1,container_cpu_cfs_periods,10.0
1647632460,node-6.checkoutservice-1,container_cpu_cfs_periods,6.5
1647632520,node-6.checkoutservice-1,container_cpu_cfs_periods,9.5
1647632580,node-6.checkoutservice-1,container_cpu_cfs_periods,7.5
1647632640,node-6.checkoutservice-1,container_cpu_cfs_periods,11.5
1647632700,node-6.checkoutservice-1,container_cpu_cfs_periods,7.0
1647632760,node-6.checkoutservice-1,container_cpu_cfs_periods,15.0
1647632820,node-6.checkoutservice-1,container_cpu_cfs_periods,3.5
1647632880,node-6.checkoutservice-1,container_cpu_cfs_periods,9.5
1647632940,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647633000,node-6.checkoutservice-1,container_cpu_cfs_periods,7.5
1647633060,node-6.checkoutservice-1,container_cpu_cfs_periods,4.0
1647633120,node-6.checkoutservice-1,container_cpu_cfs_periods,10.0
1647633180,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647633240,node-6.checkoutservice-1,container_cpu_cfs_periods,8.5
1647633300,node-6.checkoutservice-1,container_cpu_cfs_periods,7.0
1647633360,node-6.checkoutservice-1,container_cpu_cfs_periods,8.666666666671517
1647633420,node-6.checkoutservice-1,container_cpu_cfs_periods,14.333333333328483
1647633480,node-6.checkoutservice-1,container_cpu_cfs_periods,3.0
1647633540,node-6.checkoutservice-1,container_cpu_cfs_periods,15.5
1647630000,node-6.paymentservice-2,container_cpu_cfs_periods,5.0
1647630060,node-6.paymentservice-2,container_cpu_cfs_periods,5.0
1647630120,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647630180,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647630240,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647630300,node-6.paymentservice-2,container_cpu_cfs_periods,1.0
1647630360,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647630420,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647630480,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647630540,node-6.paymentservice-2,container_cpu_cfs_periods,5.0
1647630600,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647630660,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647630720,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647630780,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647630840,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647630900,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647630960,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647631020,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647631080,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647631140,node-6.paymentservice-2,container_cpu_cfs_periods,6.0
1647631200,node-6.paymentservice-2,container_cpu_cfs_periods,1.0
1647631260,node-6.paymentservice-2,container_cpu_cfs_periods,5.0
1647631320,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647631380,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647631440,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647631500,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647631560,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647631620,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647631680,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647631740,node-6.paymentservice-2,container_cpu_cfs_periods,1.0
1647631800,node-6.paymentservice-2,container_cpu_cfs_periods,6.0
1647631860,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647631920,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647631980,node-6.paymentservice-2,container_cpu_cfs_periods,1.0
1647632040,node-6.paymentservice-2,container_cpu_cfs_periods,5.0
1647632100,node-6.paymentservice-2,container_cpu_cfs_periods,0.0
1647632160,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647632220,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647632280,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647632340,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647632400,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647632460,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647632520,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647632580,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647632640,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647632700,node-6.paymentservice-2,container_cpu_cfs_periods,5.0
1647632760,node-6.paymentservice-2,container_cpu_cfs_periods,1.0
1647632820,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647632880,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647632940,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647633000,node-6.paymentservice-2,container_cpu_cfs_periods,1.0
1647633060,node-6.paymentservice-2,container_cpu_cfs_periods,5.0
1647633120,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647633180,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647633240,node-6.paymentservice-2,container_cpu_cfs_periods,3.0
1647633300,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647633360,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647633420,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647633480,node-6.paymentservice-2,container_cpu_cfs_periods,4.0
1647633540,node-6.paymentservice-2,container_cpu_cfs_periods,2.0
1647630000,node-6.currencyservice-2,container_cpu_cfs_periods,151.5
1647630060,node-6.currencyservice-2,container_cpu_cfs_periods,151.5
1647630120,node-6.currencyservice-2,container_cpu_cfs_periods,134.5
1647630180,node-6.currencyservice-2,container_cpu_cfs_periods,150.5
1647630240,node-6.currencyservice-2,container_cpu_cfs_periods,142.5
1647630300,node-6.currencyservice-2,container_cpu_cfs_periods,105.5
1647630360,node-6.currencyservice-2,container_cpu_cfs_periods,119.5
1647630420,node-6.currencyservice-2,container_cpu_cfs_periods,150.5
1647630480,node-6.currencyservice-2,container_cpu_cfs_periods,132.5
1647630540,node-6.currencyservice-2,container_cpu_cfs_periods,95.0
1647630600,node-6.currencyservice-2,container_cpu_cfs_periods,112.5
1647630660,node-6.currencyservice-2,container_cpu_cfs_periods,121.5
1647630720,node-6.currencyservice-2,container_cpu_cfs_periods,137.5
1647630780,node-6.currencyservice-2,container_cpu_cfs_periods,130.5
1647630840,node-6.currencyservice-2,container_cpu_cfs_periods,114.5
1647630900,node-6.currencyservice-2,container_cpu_cfs_periods,115.5
1647630960,node-6.currencyservice-2,container_cpu_cfs_periods,122.0
1647631020,node-6.currencyservice-2,container_cpu_cfs_periods,115.0
1647631080,node-6.currencyservice-2,container_cpu_cfs_periods,142.5
1647631140,node-6.currencyservice-2,container_cpu_cfs_periods,133.5
1647631200,node-6.currencyservice-2,container_cpu_cfs_periods,144.5
1647631260,node-6.currencyservice-2,container_cpu_cfs_periods,120.0
1647631320,node-6.currencyservice-2,container_cpu_cfs_periods,135.5
1647631380,node-6.currencyservice-2,container_cpu_cfs_periods,115.0
1647631440,node-6.currencyservice-2,container_cpu_cfs_periods,144.0
1647631500,node-6.currencyservice-2,container_cpu_cfs_periods,126.5
1647631560,node-6.currencyservice-2,container_cpu_cfs_periods,134.0
1647631620,node-6.currencyservice-2,container_cpu_cfs_periods,126.5
1647631680,node-6.currencyservice-2,container_cpu_cfs_periods,171.5
1647631740,node-6.currencyservice-2,container_cpu_cfs_periods,111.5
1647631800,node-6.currencyservice-2,container_cpu_cfs_periods,151.0
1647631860,node-6.currencyservice-2,container_cpu_cfs_periods,155.5
1647631920,node-6.currencyservice-2,container_cpu_cfs_periods,122.5
1647631980,node-6.currencyservice-2,container_cpu_cfs_periods,145.5
1647632040,node-6.currencyservice-2,container_cpu_cfs_periods,138.0
1647632100,node-6.currencyservice-2,container_cpu_cfs_periods,111.5
1647632160,node-6.currencyservice-2,container_cpu_cfs_periods,133.5
1647632220,node-6.currencyservice-2,container_cpu_cfs_periods,146.5
1647632280,node-6.currencyservice-2,container_cpu_cfs_periods,108.5
1647632340,node-6.currencyservice-2,container_cpu_cfs_periods,128.0
1647632400,node-6.currencyservice-2,container_cpu_cfs_periods,137.0
1647632460,node-6.currencyservice-2,container_cpu_cfs_periods,125.0
1647632520,node-6.currencyservice-2,container_cpu_cfs_periods,141.5
1647632580,node-6.currencyservice-2,container_cpu_cfs_periods,143.0
1647632640,node-6.currencyservice-2,container_cpu_cfs_periods,112.0
1647632700,node-6.currencyservice-2,container_cpu_cfs_periods,149.0
1647632760,node-6.currencyservice-2,container_cpu_cfs_periods,131.5
1647632820,node-6.currencyservice-2,container_cpu_cfs_periods,129.5
1647632880,node-6.currencyservice-2,container_cpu_cfs_periods,154.0
1647632940,node-6.currencyservice-2,container_cpu_cfs_periods,159.0
1647633000,node-6.currencyservice-2,container_cpu_cfs_periods,140.5
1647633060,node-6.currencyservice-2,container_cpu_cfs_periods,132.5
1647633120,node-6.currencyservice-2,container_cpu_cfs_periods,128.0
1647633180,node-6.currencyservice-2,container_cpu_cfs_periods,134.0
1647633240,node-6.currencyservice-2,container_cpu_cfs_periods,151.0
1647633300,node-6.currencyservice-2,container_cpu_cfs_periods,136.5
1647633360,node-6.currencyservice-2,container_cpu_cfs_periods,126.0
1647633420,node-6.currencyservice-2,container_cpu_cfs_periods,122.0
1647633480,node-6.currencyservice-2,container_cpu_cfs_periods,140.5
1647633540,node-6.currencyservice-2,container_cpu_cfs_periods,133.5
1647630000,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630060,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630120,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630180,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630240,node-6.paymentservice-1,container_cpu_cfs_periods,5.0
1647630300,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647630360,node-6.paymentservice-1,container_cpu_cfs_periods,6.0
1647630420,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630480,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630540,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630600,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647630660,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
1647630720,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647630780,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647630840,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647630900,node-6.paymentservice-1,container_cpu_cfs_periods,5.0
1647630960,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647631020,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647631080,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647631140,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647631200,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
1647631260,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647631320,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
1647631380,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647631440,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647631500,node-6.paymentservice-1,container_cpu_cfs_periods,4.333333333328483
1647631560,node-6.paymentservice-1,container_cpu_cfs_periods,2.6666666666715173
1647631620,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647631680,node-6.paymentservice-1,container_cpu_cfs_periods,1.0
1647631740,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
1647631800,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
1647631860,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647631920,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647631980,node-6.paymentservice-1,container_cpu_cfs_periods,5.0
1647632040,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647632100,node-6.paymentservice-1,container_cpu_cfs_periods,5.0
1647632160,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647632220,node-6.paymentservice-1,container_cpu_cfs_periods,1.0
1647632280,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647632340,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
1647632400,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647632460,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647632520,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647632580,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647632640,node-6.paymentservice-1,container_cpu_cfs_periods,2.0
1647632700,node-6.paymentservice-1,container_cpu_cfs_periods,3.0
1647632760,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
1647632820,node-6.paymentservice-1,container_cpu_cfs_periods,1.0
1647632880,node-6.paymentservice-1,container_cpu_cfs_periods,5.0
1647632940,node-6.paymentservice-1,container_cpu_cfs_periods,4.0
